Distance_(microns),Value,X1,Y1,X2,Y2
,,75.3017,6.7452,,
,,75.3706,8.1848,,
,,75.4395,9.5105,,
,,75.5084,10.2399,,
,,75.5773,7.3534,,
,,75.6462,6.4224,,
,,75.7150,5.1548,,
,,75.7839,7.6522,,
,,75.8528,7.7746,,
,,75.9217,6.5045,,
,,75.9906,6.3857,,
,,76.0595,6.5515,,
,,76.1284,7.7159,,
,,76.1973,7.9500,,
,,76.2662,9.8350,,
,,76.3351,10.1596,,
,,76.4040,11.4141,,
,,76.4729,9.8249,,
,,76.5418,8.9770,,
,,76.6107,9.5943,,
,,76.6796,8.7126,,
,,76.7485,7.3471,,
,,76.8174,5.8196,,
,,76.8863,6.8057,,
,,76.9552,6.1836,,
,,77.0240,6.4204,,
,,77.0929,7.6328,,
,,77.1618,8.5076,,
,,77.2307,8.1615,,
,,77.2996,6.8121,,
,,77.3685,6.3936,,
,,77.4374,5.2231,,
,,77.5063,5.3483,,
,,77.5752,5.0982,,
,,77.6441,5.7555,,
,,77.7130,6.2947,,
,,77.7819,5.8921,,
,,77.8508,9.4558,,
,,77.9197,10.8686,,
,,77.9886,9.4319,,
,,78.0575,10.2001,,
,,78.1264,8.6727,,
,,78.1953,8.7122,,
,,78.2641,8.1606,,
,,78.3330,8.1944,,
,,78.4019,9.2530,,
,,78.4708,8.4242,,
,,78.5397,12.1972,,
,,78.6086,11.6405,,
,,78.6775,11.1042,,
,,78.7464,11.0899,,
,,78.8153,11.1033,,
,,78.8842,11.0332,,
,,78.9531,10.2415,,
,,79.0220,11.5434,,
,,79.0909,12.5249,,
,,79.1598,13.3396,,
,,79.2287,13.4050,,
,,79.2976,14.4982,,
,,79.3665,14.4941,,
,,79.4354,14.3996,,
,,79.5042,17.0765,,
,,79.5731,18.0011,,
,,79.6420,17.9269,,
,,79.7109,13.3790,,
,,79.7798,11.1353,,
,,79.8487,10.0654,,
,,79.9176,8.3986,,
,,79.9865,8.6211,,
,,80.0554,6.5705,,
,,80.1243,5.0687,,
,,80.1932,4.4645,,
,,80.2621,5.2112,,
,,80.3310,5.6784,,
,,80.3999,6.7236,,
,,80.4688,8.2140,,
,,80.5377,7.5125,,
,,80.6066,6.6486,,
,,80.6755,6.3072,,
,,80.7443,5.4148,,
,,80.8132,4.9123,,
,,80.8821,5.6444,,
,,80.9510,4.9192,,
,,81.0199,4.9739,,
,,81.0888,4.6550,,
,,81.1577,5.4180,,
,,81.2266,5.1010,,
,,81.2955,5.3917,,
,,81.3644,5.9377,,
,,81.4333,5.5986,,
,,81.5022,5.9140,,
,,81.5711,4.6220,,
,,81.6400,5.1347,,
,,81.7089,5.0077,,
,,81.7778,5.5517,,
,,81.8467,7.0292,,
,,81.9156,6.6513,,
,,81.9845,6.6988,,
,,82.0533,6.2215,,
,,82.1222,7.1921,,
,,82.1911,6.5550,,
,,82.2600,7.3884,,
,,82.3289,5.7397,,
,,82.3978,5.4303,,
,,82.4667,4.2663,,
,,82.5356,4.2458,,
,,82.6045,5.5144,,
,,82.6734,6.6650,,
,,82.7423,8.0025,,
,,82.8112,7.6029,,
,,82.8801,7.2758,,
,,82.9490,7.8271,,
,,83.0179,7.2430,,
,,83.0868,9.1062,,
,,83.1557,7.8812,,
,,83.2245,6.2167,,
,,83.2934,7.1542,,
,,83.3623,9.3705,,
,,83.4312,11.4671,,
,,83.5001,11.3420,,
,,83.5690,9.9375,,
,,83.6379,9.9002,,
,,83.7068,15.3355,,
,,83.7757,17.5812,,
,,83.8446,20.5344,,
,,83.9135,18.9287,,
,,83.9824,17.0286,,
,,84.0513,14.2220,,
,,84.1202,11.7035,,
,,84.1891,12.0534,,
,,84.2580,11.7976,,
,,84.3269,12.4642,,
,,84.3958,9.5141,,
,,84.4647,8.3941,,
,,84.5335,7.8326,,
,,84.6024,8.1061,,
,,84.6713,8.7513,,
,,84.7402,8.9366,,
,,84.8091,9.8178,,
,,84.8780,8.3417,,
,,84.9469,8.9763,,
,,85.0158,8.3045,,
,,85.0847,8.6372,,
,,85.1536,7.3177,,
,,85.2225,10.0082,,
,,85.2914,11.6631,,
,,85.3603,11.9606,,
,,85.4292,10.1471,,
,,85.4981,9.7061,,
,,85.5670,8.1317,,
,,85.6359,7.4691,,
,,85.7048,7.3473,,
,,85.7737,8.2296,,
,,85.8425,7.7753,,
,,85.9114,8.2472,,
,,85.9803,8.7182,,
,,86.0492,10.0127,,
,,86.1181,8.8228,,
,,86.1870,8.4533,,
,,86.2559,10.7059,,
,,86.3248,10.7785,,
,,86.3937,12.7280,,
,,86.4626,14.4479,,
,,86.5315,14.9717,,
,,86.6004,15.4160,,
,,86.6693,19.1047,,
,,86.7382,17.0137,,
,,86.8071,17.1012,,
,,86.8760,15.3504,,
,,86.9449,15.5388,,
,,87.0137,13.4831,,
,,87.0826,12.0815,,
,,87.1515,14.0048,,
,,87.2204,12.6773,,
,,87.2893,14.7226,,
,,87.3582,15.1037,,
,,87.4271,15.0273,,
