,condition,sample_num,cell_a,cell_b,edge_angle_rad,mean_intensity,mean_int_minus_bkgd,mean_int_no_verts,mean_int_no_verts_minus_bkgd
10176,wt,09,136,132,1.3284631601418817,11.193811074918568,5.368047148757225,9.075268817204302,3.2495048910429594
10177,wt,09,136,105,-0.05258306161094172,20.8,14.974236073838657,,
10178,wt,09,136,117,0.4713102942703454,12.673521850899743,6.8477579247384,12.31685393258427,6.491090006422927
10179,wt,09,136,125,1.3213831029368492,12.658904109589042,6.833140183427699,9.106060606060606,3.280296679899263
10180,wt,09,137,123,1.1902899496825317,15.657824933687003,9.83206100752566,13.681055155875299,7.8552912297139565
10181,wt,09,137,108,0.03173537352845779,11.57565011820331,5.749886192041967,10.553639846743295,4.727875920581952
10182,wt,09,138,103,0.47359752939361127,13.473101265822784,7.6473373396614415,10.312925170068027,4.487161243906685
10183,wt,09,138,118,1.1681416732430236,10.076441102756892,4.250677176595549,6.3628318584070795,0.537067932245737
10184,wt,09,138,135,1.2870022175865687,8.932950191570882,3.1071862654095392,5.358695652173913,-0.46706827398742945
10185,wt,09,139,131,1.0873493252276973,11.723946784922395,5.898182858761053,7.490265486725663,1.6645015605643207
10186,wt,09,139,115,0.2914567944778671,15.214497041420119,9.388733115258777,13.331306990881458,7.505543064720116
10187,wt,09,141,139,1.560895660206908,9.200927357032457,3.3751634308711145,8.458592132505176,2.6328282063438335
10188,wt,09,141,115,0.6000502134017536,13.225738396624472,7.399974470463129,7.836734693877551,2.0109707677162083
10189,wt,09,141,124,0.8685393952858895,13.227405247813412,7.401641321652069,10.295977011494253,4.470213085332911
10190,wt,09,142,130,1.2722973952087173,10.10485651214128,4.279092585979938,8.754285714285714,2.928521788124372
10191,wt,09,142,114,0.20668321848424925,11.932692307692308,6.106928381530966,10.794701986754967,4.968938060593625
10192,wt,09,142,127,1.09432890732119,11.87426326129666,6.048499335135317,9.070588235294117,3.244824309132775
10193,wt,09,143,129,0.7010914308712417,13.0,7.1742360738386575,9.114457831325302,3.288693905163959
10194,wt,09,143,126,0.6055446636049701,12.759820426487094,6.9340565003257515,10.460144927536232,4.63438100137489
10195,wt,09,144,141,1.5641297588910283,10.48364008179959,4.657876155638248,7.736111111111111,1.9103471849497682
10196,wt,09,144,124,0.29706421234104274,10.59142857142857,4.765664645267228,7.402234636871508,1.5764707107101659
10197,wt,09,144,125,0.7780990229537511,12.567692307692308,6.741928381530966,11.03225806451613,5.206494138354787
10198,wt,09,145,142,1.2592494998922086,11.43956043956044,5.613796513399097,9.024948024948024,3.1991840987866818
10199,wt,09,145,122,0.5595067561108193,13.297924297924299,7.472160371762956,11.361344537815127,5.535580611653784
10200,wt,09,145,127,0.1787930548029215,15.25173611111111,9.425972184949767,11.602459016393443,5.7766950902321
10201,wt,09,147,129,0.5123894603107377,15.040185471406492,9.214421545245148,9.966555183946488,4.140791257785145
10202,wt,09,147,134,1.320817705334074,9.241052631578947,3.4152887054176047,6.240677966101695,0.4149140399403528
10203,wt,09,147,143,1.5707963267948966,9.134204275534442,3.3084403493730994,5.466019417475728,-0.3597445086856146
10204,wt,09,147,120,0.09065988720074511,19.224789915966387,13.399025989805043,13.862068965517242,8.036305039355899
10205,wt,09,148,128,0.5935427130713417,11.701555869872701,5.875791943711358,8.819444444444445,2.993680518283102
10206,wt,09,148,145,1.2490457723982542,10.910287081339712,5.08452315517837,8.27254509018036,2.4467811640190176
10207,wt,09,148,122,0.6405856651585093,17.256147540983605,11.430383614822262,18.222929936305732,12.397166010144389
10208,wt,09,150,136,1.039072259536091,13.123861566484518,7.298097640323175,8.234146341463415,2.4083824153020723
10209,wt,09,150,144,1.4627846020948503,10.585964912280701,4.760200986119359,10.434426229508198,4.608662303346855
10210,wt,09,150,125,0.3028848683749712,10.934131736526947,5.108367810365604,9.553571428571429,3.7278075024100863
10211,wt,09,152,130,0.2860514417173182,12.017931034482759,6.192167108321416,9.020725388601036,3.194961462439694
10212,wt,09,152,133,1.0133652352189562,11.805510534846029,5.979746608684686,9.334558823529411,3.5087948973680687
10213,wt,09,152,142,1.3012072488739705,12.405745062836624,6.579981136675282,7.866071428571429,2.0403075024100863
